name,site,phone_number,full_address,street,city,state,postal_code,review_count,review_stars,working_hours,latitude,longitude,source_url
A1 Boxing Club,https://www.a1boxingclub.com/,+1 562 474 5785,"6070 Warner Ave, Huntington Beach, CA 92647",6070 Warner Ave,Huntington Beach,CA,92647,65,4.7,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""8 AM–1 PM"",""Sunday"":""8 AM–1 PM"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",33.7144443,-118.0224636,"https://www.google.com/maps/place/A1+Boxing+Club/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80dd25b98a44217b:0xd7f09237b8547d70!8m2!3d33.7144443!4d-118.0224636!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBC2JveGluZ19jbHVimgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVF0Y2xsRVFuVm5SUkFCqgFVEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW3qmVTXxoD1qVGkDD8TlebVcH56T1qMmYyHhACIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYeABAPoBBQjAARAs!16s%2Fg%2F11pd2szlsj?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Flash Boxing Gym,http://www.flashboxinggym.com/,+1 818 305 0102,"6265 Sepulveda Blvd #7, Van Nuys, CA 91411",6265 Sepulveda Blvd #7,Van Nuys,CA,91411,40,4.9,"{""Friday"":""9 AM–12 PM"",""Monday"":""9 AM–12 PM"",""Saturday"":""10 AM–1 PM"",""Sunday"":""Closed"",""Thursday"":""5–9 PM"",""Tuesday"":""5–9 PM"",""Wednesday"":""9 AM–12 PM""}",34.1842193,-118.4667218,"https://www.google.com/maps/place/Flash+Boxing+Gym/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2974a703f02ad:0xd677a924c2d5aa66!8m2!3d34.1842193!4d-118.4667218!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmFkM1pIYkUxUkVBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUI2AIQPw!16s%2Fg%2F12lttl8zk?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
The Outsider Boxing West Hollywood,https://theoutsiderboxing.com/,+1 213 263 4050,"9089 Santa Monica Blvd, West Hollywood, CA 90069",9089 Santa Monica Blvd,West Hollywood,CA,90069,33,5,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–8 PM"",""Saturday"":""8 AM–1 PM"",""Sunday"":""8 AM–1 PM"",""Thursday"":""6 AM–8 PM"",""Tuesday"":""6 AM–8 PM"",""Wednesday"":""6 AM–8 PM""}",34.0814683,-118.3894338,"https://www.google.com/maps/place/The+Outsider+Boxing+West+Hollywood/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2bf924b76ab37:0xa26bcea5c33c745a!8m2!3d34.0814683!4d-118.3894338!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkVjMk4xVm1wM1JSQUKqAVUQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbeqZVNfGgPWpUaQMPxOV5tVwfnpPWoyZjIeEAIiGmJveGluZyBjbGFzcyBpbiBjYWxpZm9ybmlh4AEA-gEECAAQSg!16s%2Fg%2F11scrzp093?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Brick City Boxing LA,http://www.brickcityboxingla.com/,+1 626 313 0797,"250 N Lake Ave Suite 120, Pasadena, CA 91101",250 N Lake Ave Suite 120,Pasadena,CA,91101,22,5,"{""Friday"":""6 AM–2 PM"",""Monday"":""6 AM–8 PM"",""Saturday"":""8 AM–12 PM"",""Sunday"":""Closed"",""Thursday"":""6 AM–8 PM"",""Tuesday"":""6 AM–8 PM"",""Wednesday"":""6 AM–8 PM""}",34.1502143,-118.131952,"https://www.google.com/maps/place/Brick+City+Boxing+LA/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2c32f47df3841:0xf66c60ca3533f1ae!8m2!3d34.1502143!4d-118.131952!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXlPRGw2T0RoblJSQUKqAVUQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbeqZVNfGgPWpUaQMPxOV5tVwfnpPWoyZjIeEAIiGmJveGluZyBjbGFzcyBpbiBjYWxpZm9ybmlh4AEA-gEECBUQJg!16s%2Fg%2F11p10vy1cz?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Ontario Boxing Club,http://ontarioboxingclub.com/,+1 909 906 2034,"207 W B St, Ontario, CA 91762",207 W B St,Ontario,CA,91762,48,4.7,"{""Friday"":""4–8 PM"",""Monday"":""4–8 PM"",""Saturday"":""4–8 PM"",""Sunday"":""4–8 PM"",""Thursday"":""4–8 PM"",""Tuesday"":""4–8 PM"",""Wednesday"":""4–8 PM""}",34.0643995,-117.6527352,"https://www.google.com/maps/place/Ontario+Boxing+Club/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c3338e781e0765:0x325f1e7c041d5145!8m2!3d34.0643995!4d-117.6527352!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBC2JveGluZ19jbHVimgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVEzY0hRM2QzUm5SUkFCqgFVEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW3qmVTXxoD1qVGkDD8TlebVcH56T1qMmYyHhACIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYeABAPoBBAgAECo!16s%2Fg%2F11c6d_xcsk?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
P -Town boxing academy,https://www.mindbodyonline.com/explore/locations/3rd-street-boxing-gym?hl=en-US&gei=lqjIaN31H6G1qtsP1eX_-Aw&rwg_token=ACgRB3fcQjdoutq_Zby30qa2ao7PbbrPe0Jbek608MxmDXmf33XoeV2Q7aD2q68-qnsyihz7fNAFmK2XXFSKBwrlzoSrMWkzuQ%3D%3D,+1 951 333 5739,"3110 Indian Ave, Perris, CA 92571",3110 Indian Ave,Perris,CA,92571,27,4.3,"{""Friday"":""3–7:45 PM"",""Monday"":""3–7:45 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""3–7:30 PM"",""Tuesday"":""3–7 PM"",""Wednesday"":""3–7:45 PM""}",33.8291086,-117.2359615,"https://www.google.com/maps/place/P+-Town+boxing+academy/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80dca11c66f8b379:0x11571894297570d3!8m2!3d33.8291086!4d-117.2359615!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTllkRmxoUzJKM0VBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUI9AMQRw!16s%2Fg%2F11q1qc7ghb?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Knockouts Boxing,http://knockoutsboxing.org/,+1 424 449 4775,"9201 California Ave A, South Gate, CA 90280",9201 California Ave A,South Gate,CA,90280,53,4.5,"{""Friday"":""10 AM–9 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10 AM–9 PM"",""Tuesday"":""10 AM–9 PM"",""Wednesday"":""10 AM–9 PM""}",33.9510024,-118.2070232,"https://www.google.com/maps/place/Knockouts+Boxing/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2cb5a24d66235:0xf4718b64ebfea035!8m2!3d33.9510024!4d-118.2070232!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUm9ia2w2UjIxblJSQUKqAVUQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbeqZVNfGgPWpUaQMPxOV5tVwfnpPWoyZjIeEAIiGmJveGluZyBjbGFzcyBpbiBjYWxpZm9ybmlh4AEA-gEECDMQMA!16s%2Fg%2F11fmxry7lk?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Boxing on the Boulevard,http://www.boxingontheboulevard.com/,+1 323 804 0118,"1551 N La Brea Ave, Los Angeles, CA 90038",1551 N La Brea Ave,Los Angeles,CA,90038,20,5,"{""Friday"":""6 AM–12 AM"",""Monday"":""6 AM–12 AM"",""Saturday"":""6 AM–12 AM"",""Sunday"":""6 AM–12 AM"",""Thursday"":""6 AM–12 AM"",""Tuesday"":""6 AM–12 AM"",""Wednesday"":""6 AM–12 AM""}",34.099587,-118.344871,"https://www.google.com/maps/place/Boxing+on+the+Boulevard/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2bf33bd9d0cd3:0xa9bbc3874ed44ae!8m2!3d34.099587!4d-118.344871!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjAxVTJWc2JIQk1WekZoVW01d1VrOVZPVU5qV0ZwRlZteHdObVJWUlJBQqoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUIsAEQQw!16s%2Fg%2F1vhq3zng?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
A V Boxing Club,https://www.mindbodyonline.com/explore/locations/3rd-street-boxing-gym?hl=en-US&gei=lqjIaN31H6G1qtsP1eX_-Aw&rwg_token=ACgRB3fcQjdoutq_Zby30qa2ao7PbbrPe0Jbek608MxmDXmf33XoeV2Q7aD2q68-qnsyihz7fNAFmK2XXFSKBwrlzoSrMWkzuQ%3D%3D,+1 661 947 3098,"39360 3rd St E #207, Palmdale, CA 93550",39360 3rd St E #207,Palmdale,CA,93550,22,4.6,"{""Friday"":""4:15–7:15 PM"",""Monday"":""4:15–7:15 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""4:15–7:15 PM"",""Tuesday"":""4:15–7:15 PM"",""Wednesday"":""4:15–7:15 PM""}",34.5974426,-118.1236114,"https://www.google.com/maps/place/A+V+Boxing+Club/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c259cfec470621:0xeecdecf13e031f07!8m2!3d34.5974426!4d-118.1236114!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUllNazl5ZGtobkVBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQQIABAy!16s%2Fg%2F11byp83vbp?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Madcity Boxing,http://www.madcityboxing.com/,+1 310 339 3165,"7414 W Sunset Blvd, Los Angeles, CA 90046",7414 W Sunset Blvd,Los Angeles,CA,90046,60,4.6,"{""Friday"":""5:30 AM–7 PM"",""Monday"":""5:30 AM–8:30 PM"",""Saturday"":""9 AM–12:30 PM"",""Sunday"":""Closed"",""Thursday"":""5:30 AM–7 PM"",""Tuesday"":""5:30 AM–7 PM"",""Wednesday"":""5:30 AM–8:30 PM""}",34.0977919,-118.3523585,"https://www.google.com/maps/place/Madcity+Boxing/@36.1998428,-122.6789498,7z/data=!3m1!5s0x80c2bedc1c9ecd41:0x7dda2eaa98a2f45!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2bf0c458c21ad:0xf80b28a68f06cced!8m2!3d34.0977919!4d-118.3523585!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjZiRXN0ZVZwQkVBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUI5gEQPQ!16s%2Fg%2F11gjmtymb4?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Fight Boxing Gym,https://www.mindbodyonline.com/explore/locations/3rd-street-boxing-gym?hl=en-US&gei=lqjIaN31H6G1qtsP1eX_-Aw&rwg_token=ACgRB3fcQjdoutq_Zby30qa2ao7PbbrPe0Jbek608MxmDXmf33XoeV2Q7aD2q68-qnsyihz7fNAFmK2XXFSKBwrlzoSrMWkzuQ%3D%3D,+1 619 731 2103,"618 E St unit F, Chula Vista, CA 91910",618 E St unit F,Chula Vista,CA,91910,17,4.1,"{""Friday"":""4 AM–11 PM"",""Monday"":""4 AM–11 PM"",""Saturday"":""4 AM–11 PM"",""Sunday"":""Closed"",""Thursday"":""4 AM–11 PM"",""Tuesday"":""4 AM–11 PM"",""Wednesday"":""4 AM–11 PM""}",32.6409158,-117.0940948,"https://www.google.com/maps/place/Fight+Boxing+Gym/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80d94d84c5d81dd3:0x150a735c3279a9a!8m2!3d32.6409158!4d-117.0940948!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRHTmxKRWJITk5NblF5WkZZNU5XRXhWbXRqUnpsRllsVjBRMVl3UlJBQqoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUIqwIQSA!16s%2Fg%2F11s7fsl4m3?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
CAPETILLO BOXING ACADEMY,https://capetilloboxing.com/,+1 626 420 7203,"4752 Avenida Cesar Chavez, Los Angeles, CA 90022",4752 Avenida Cesar Chavez,Los Angeles,CA,90022,55,4.6,"{""Friday"":""9 AM–12:30 PM"",""Monday"":""9 AM–12:30 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–12:30 PM"",""Tuesday"":""9 AM–12:30 PM"",""Wednesday"":""9 AM–12:30 PM""}",34.0403868,-118.163266,"https://www.google.com/maps/place/CAPETILLO+BOXING+ACADEMY/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80c2cf7b8a303101:0x41bfed7e816c38d3!8m2!3d34.0403868!4d-118.163266!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnRkamN5UlY5UlJSQUKqAVUQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbeqZVNfGgPWpUaQMPxOV5tVwfnpPWoyZjIeEAIiGmJveGluZyBjbGFzcyBpbiBjYWxpZm9ybmlh4AEA-gEECCwQJQ!16s%2Fg%2F11c1qm92dw?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
JLD Boxing Academy Home Of The Lion (JohnLeoDato),https://leahholleran23.wixsite.com/mysite/,+1 805 878 3997,"251 Town Center E, Santa Maria, CA 93454",251 Town Center E,Santa Maria,CA,93454,75,5,"{""Friday"":""10 AM–8:30 PM"",""Monday"":""10 AM–8:30 PM"",""Saturday"":""10 AM–6 PM"",""Sunday"":""11 AM–6 PM"",""Thursday"":""10 AM–8:30 PM"",""Tuesday"":""10 AM–8:30 PM"",""Wednesday"":""10 AM–8:30 PM""}",34.9518844,-120.4353145,"https://www.google.com/maps/place/JLD+Boxing+Academy+Home+Of+The+Lion+(JohnLeoDato)/@36.1998428,-122.6789498,7z/data=!3m1!5s0x80ec6c808dda09b3:0x66bcb24fcfdf639f!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80ec6be76eda4089:0x201759c6ac451d04!8m2!3d34.9518844!4d-120.4353145!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblRVUm5iMlkyTFRsM1JSQUKqAVUQASoQIgxib3hpbmcgY2xhc3MoADIfEAEiG7GUlbeqZVNfGgPWpUaQMPxOV5tVwfnpPWoyZjIeEAIiGmJveGluZyBjbGFzcyBpbiBjYWxpZm9ybmlh4AEA-gEECF8QOg!16s%2Fg%2F11j4dwylmq?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Rock Boxing Gym,http://www.rockboxinggym.com/,+1 831 905 7881,"285 E Alisal St, Salinas, CA 93901",285 E Alisal St,Salinas,CA,93901,121,4.9,"{""Friday"":""4:30–7 AM"",""Monday"":""4:30 AM–11:30 PM"",""Saturday"":""Closed"",""Sunday"":""12–2 PM"",""Thursday"":""4:30–7 AM"",""Tuesday"":""4:30–7 AM"",""Wednesday"":""4:30–7:30 AM""}",36.674947,-121.64585,"https://www.google.com/maps/place/Rock+Boxing+Gym/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x808df895d0d8db57:0xce1e5dad84ee2287!8m2!3d36.674947!4d-121.64585!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmxiM0ptUms1bkVBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUI2QEQMQ!16s%2Fg%2F1hc6sdvmn?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Aleman Boxing Fresno: Boxing Club & Fitness Center,http://www.alemanboxing.com/,+1 559 905 7125,"3310 E Belmont Ave, Fresno, CA 93702",3310 E Belmont Ave,Fresno,CA,93702,54,4.5,"{""Friday"":""4–8 PM"",""Monday"":""4–8 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""4–8 PM"",""Tuesday"":""4–8 PM"",""Wednesday"":""4–8 PM""}",36.7501704,-119.7689766,"https://www.google.com/maps/place/Aleman+Boxing+Fresno:+Boxing+Club+%26+Fitness+Center/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80945e886aa90d89:0xcbd4eaacd9ac35df!8m2!3d36.7501704!4d-119.7689766!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkNhWFl5VlZsQkVBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQQIMRA8!16s%2Fg%2F1th1czl3?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Supreme Boxer Boxing Club,http://supremeboxer.com/,+1 714 225 1909,"580 3rd St Suite I, Lake Elsinore, CA 92530",580 3rd St Suite I,Lake Elsinore,CA,92530,154,5,"{""Friday"":""6 AM–12 PM"",""Monday"":""4–8 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""4–8 PM"",""Tuesday"":""4–8 PM"",""Wednesday"":""4–8 PM""}",33.6861622,-117.3373813,"https://www.google.com/maps/place/Supreme+Boxer+Boxing+Club/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80dc99934ff6dbf3:0x13442bb7fb9ae5e1!8m2!3d33.6861622!4d-117.3373813!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUTFjMkZZZDFkM0VBRaoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQUIrAQQRw!16s%2Fg%2F1pp2tl1zb?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Danny Garcia Boxing Club,https://www.mindbodyonline.com/explore/locations/3rd-street-boxing-gym?hl=en-US&gei=lqjIaN31H6G1qtsP1eX_-Aw&rwg_token=ACgRB3fcQjdoutq_Zby30qa2ao7PbbrPe0Jbek608MxmDXmf33XoeV2Q7aD2q68-qnsyihz7fNAFmK2XXFSKBwrlzoSrMWkzuQ%3D%3D,,"2001 Williams Dr Suite 402, Oxnard, CA 93036",2001 Williams Dr Suite 402,Oxnard,CA,93036,28,4.9,"{""Friday"":""4–8 PM"",""Monday"":""4–8 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""4–8 PM"",""Tuesday"":""4–8 PM"",""Wednesday"":""4–8 PM""}",34.220392,-119.154138,"https://www.google.com/maps/place/Danny+Garcia+Boxing+Club/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x80e84c13bc6071f1:0x37aee6fbe9c61bd2!8m2!3d34.220392!4d-119.154138!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBCmJveGluZ19neW2aAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhTUkZwNlNtcFdiVlp0WWtSV2RWZ3dOVEZVYlhoS1ZHeEtObVZWUlJBQqoBVRABKhAiDGJveGluZyBjbGFzcygAMh8QASIbsZSVt6plU18aA9alRpAw_E5Xm1XB-ek9ajJmMh4QAiIaYm94aW5nIGNsYXNzIGluIGNhbGlmb3JuaWHgAQD6AQQIABAo!16s%2Fg%2F11dxchjkh2?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
TITLE Boxing Club Pavilions,https://titleboxingclub.com/sacramento-pavilions-ca/,+1 916 418 4865,"2339 Fair Oaks Blvd Suite E, Sacramento, CA 95825",2339 Fair Oaks Blvd Suite E,Sacramento,CA,95825,150,4.9,"{""Friday"":""5:30 AM–8 PM"",""Monday"":""5:30 AM–8 PM"",""Saturday"":""8 AM–1 PM"",""Sunday"":""8 AM–12 PM"",""Thursday"":""5:30 AM–8 PM"",""Tuesday"":""5:30 AM–8 PM"",""Wednesday"":""5:30 AM–8 PM""}",38.5757364,-121.408709,"https://www.google.com/maps/place/TITLE+Boxing+Club+Pavilions/@36.1998428,-122.6789498,7z/data=!4m11!1m3!2m2!1sboxing+class+in+California!6e1!3m6!1s0x809adbfc7016d0f1:0x496c840bace29c00!8m2!3d38.5757364!4d-121.408709!15sChpib3hpbmcgY2xhc3MgaW4gQ2FsaWZvcm5pYVocIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYZIBA2d5bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVObmFUZG1aRXhCRUFFqgFVEAEqECIMYm94aW5nIGNsYXNzKAAyHxABIhuxlJW3qmVTXxoD1qVGkDD8TlebVcH56T1qMmYyHhACIhpib3hpbmcgY2xhc3MgaW4gY2FsaWZvcm5pYeABAPoBBQifARBG!16s%2Fg%2F11y2nl14nn?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
